title,link,description,pubdate,location,timestamp
Content Strategist,https://tryremotely.com/jobs/victorious-content-strategist-65887,"

 What makes a great company? Is it the products it produces its reputation or its culture? At Victorious we know it’s our people.  Our people-first ethos permeates every aspect of our company — from practicing radical integrity to empowering each other to do our best work. This approach attracts the sharpest minds in the industry and creates a culture that places empathy and kindness squarely in the middle of our commitment to rigorous methodologies. These values ennoble our team with a passion and loyalty that move us toward the long horizon of sustainable success — for our customers and for us. We are currently seeking two Content Strategists to join the team.   Our Content Strategists are responsible for developing search-optimized content strategies and deliverables for our customers that align with their objectives and brand voice.     ***Hey Folks We appreciate your interest in us here at Victorious! While we are interested in every qualified candidate unfortunately we cannot sponsor visas. We are open to applicants who are based and authorized to work for any employer in the United States. WHAT WE’RE LOOKING FOR: We’re seeking highly motivated individuals who understand how search-optimized content supports an overall marketing strategy. Please be passionately committed to your craft unwilling to compromise on quality excited to develop freelance writers into trusted partners and possess an unflappable dedication to supporting our customers and your colleagues by bringing your best every day. THE EXPECTATION:  Collaborate with SEO strategists to ideate content topics that support customer objectives and create top-quality content. Work with freelance writers to plan and organize the production of high-quality SEO-optimized content including blog posts and web copy. Provide editorial direction and feedback to ensure customer satisfaction. Maintain proactive communication with customers understanding their business goals applying content marketing best practices and explaining SEO strategies and results in a non-technical manner. Analyze competitors websites and content strategies to identify opportunities to help our customers stay ahead in search rankings. Create in-depth writers’ briefs that follow SEO best practices and provide guidance to writers. Write quality content in accordance with customer brand guidelines to ensure consistency in messaging tone and styles. Optimize existing website content for search ensuring that it is SEO-friendly and aligns with the latest SEO best practices. Attend cross-departmental meetings and customer meetings to ensure alignment on content strategy.  Monitor and strive for a reduction in revision rates as a measure of customer satisfaction and content effectiveness.  MUST HAVES:   A minimum of 3 years of work experience in a content marketing role across a variety of industry verticals. Proficiency in project management and project scheduling programs such as Asana.       THE GOOD-TO-HAVES:  Familiarity with Ahrefs Google Search Console or other SEO tools. A persistent curiosity about how to improve processes or explore new tools. The propensity to view change as an opportunity. The courage to ask questions make suggestions and never settle for going with the flow when it doesn’t make sense to you. Published content and/or regular contributions to industry blogs and websites.  ***If your experience is close to what we’re looking for please consider applying. Experience comes in many forms; skills are transferable and passion goes a long way which is why we’re dedicated to adding new perspectives to the organization. YOU WILL LOVE WORKING HERE AND THRIVE IF…   You are self-motivated. You don’t need to be tightly managed to be successful yet you understand the importance of following processes and communication. You don’t need to be fired up; you’re self-motivated by an inner drive to produce the best results and to be part of creating something great.  You give a sh*t about your work. You believe in the inherent value of work and your role in helping a team succeed. You hate cynicism and are always looking to become a better version of yourself. Ego isn’t an issue for you because you know feedback is the fastest way to improve.  You demonstrate radical integrity. You take your responsibilities seriously even if they’re difficult or uncomfortable. You do what you say you’ll do and you’re always honest. Coworkers can rely on you to deliver and management never worries about your work ethic.  ALONG WITH AN AMAZING PLACE TO WORK WE OFFER:   Excellent Medical / Dental / Vision / Life / LTD Insurance 401(k)/Roth Retirement Plan & Company Match 100% Remote Work Environment Unlimited Paid Time Off Company-Paid Holidays + Wellness Days Company-provided work equipment Robust SEO Training Program Monthly Remote Work Stipend Monthly Holisticly Wellness Credit Charitable Donation Company Match  A LITTLE BIT ABOUT US: Victorious is no ordinary SEO digital agency. We are redefining the role SEO plays in building a thriving business and our core belief informs everything we do. If we stay true to the best interests of our customers and the members of our team we will all succeed — together. Victorious is the only SEO agency to win Agency of the Year twice from the two largest publications (U.S. Search Awards® / Search Engine Land®) and you’ll quickly realize there’s no better place to become a world-class SEO than at Victorious.  To learn more about us please visit our website at victoriousseo.com 

See more
",2024-01-12,Worldwide,2024-01-12 10:06:58.554439
Accounting Controller,https://tryremotely.com/jobs/q-ctrl-accounting-controller-65886,"


About us
We hold the key to making quantum technology useful. Q-CTRL is defining the quantum infrastructure software segment and our products are revolutionizing the way quantum technology is used. From educating the workforce on how quantum computing works with Black Opal to our industry-first November 2023 announcement that Q-CTRL’s performance-management software is now natively integrated with IBM Quantum services we are building the global quantum sector. But our work isn’t limited to quantum computing: we go everywhere that quantum goes. In July 2023 our work with Australian Defence on software-ruggedized quantum sensing for navigation without GPS was featured in the New York Times.
We base these world-leading commercial outcomes on a base of transformational research. We operate the industry’s largest team of experts in quantum control and push the limits of human capability through our software hardware and technical publications in the world’s most prestigious scientific journals.
As a high-growth global quantum startup we’ve raised over US $72M since 2017 from investors such as Airbus Ventures Horizon Ventures Main Sequence Ventures SquarePeg Capital Sierra Ventures Salesforce Ventures and others; this includes the world’s largest Series B for any quantum software company. Adding to the completion of our new global HQ in Sydney (Australia’s first fully dedicated commercial quantum technology site) Los Angeles and Berlin offices we’ve also recently announced our expansion into the UK to continue to impact the development of quantum technology globally.
We’re led by our values; to be real to be trusted to be just and to be revered. We’ve brought together an inspiring team of world-leading physicists engineers product and design specialists (to name a few!) to help us shape the future of quantum technology. And we’re looking for new team members who want to help us change the world.
About the role
This hands-on position based in Sydney reports to the Head of Finance based in CA/US will be responsible for and manage the day-to-day accounting functions across our entities and will ensure the proper accounting treatment processes controls and reporting are streamlined and accurate for our growing business. The very lean finance team works across our start-up mode global companies alongside outside contracted accountants. 
You are a detail oriented process driven multitasker with a positive attitude. You are poised to review analyse and make well thought out suggestions to mature and set the future direction for all accounting related practices processes and tools. You take responsibility for your own work and always focus on ensuring quality assurance before shipping outputs. We all work diligently to get things done and have fun while doing it! What youll be doing: 
Hands on manage maintain and review all day-to-day accounting functions across all entities including but not limited to: Accounts Payable/Expenses Accounts Receivable Journal Entries Tax Payrolls Cash Receipts/Disbursements and Month End Close for timely and accurate financial reporting
Manage technical accounting transactions such intercompany billing loans transfer pricing AASB Leasing standards provisions and revenue recognition.
Prepare monthly consolidated financial statements including elimination entries workpapers analytical balance sheet review and other ad hoc financials reporting to support monthly close process and analysis as needed to support the business
Manage audits including preparation of workpapers supporting the Head of Finance with the taxation affairs of the organisation and liaise with the external accountancy firms as needed
Implement document and maintain adequate and effective internal controls and processes to improve the close and reporting cycles to ensure timely and accurate reporting minimising firefighting Ideally youll have: 
5+ years in a position equivalent to an assistant controller or higher responsibilities with proficient knowledge of IFRS CPA is a plus
Experience with global payroll processing and tax reporting ideally in AUS UK and US knowledge of Rippling a plus
Experience with Xero Google Workspace - Proficiency with Mac & Google Sheets Additional Information 
Why Q-CTRL?
Flexibility: We embrace workplace flexibility so you worry more about your global impact vs a rigid work schedule.
Attractive salary: You’ll get to live the start-up life without start-up wages.
Equity: We want people to have a sense of ownership in what they do and offer the potential for equity share and annual bonuses.
Resources: We are well funded by the world’s best technology investors letting us chase our ambitions with minimal constraints.
Parental support: We offer paid parental leave to support you and your loved ones!
Diversity: We’re an equal employment opportunity employer. We value diversity inclusion and providing equal opportunities to all actively supporting initiatives like the ‘Global Women in Quantum’ program among others.
Unique culture: You’ll be surrounded by some of the world’s leading physicists engineers product marketing and design people (to name a few!) with a strong desire to learn and transfer knowledge.
Meaningful values: You’ll work with an incredibly supportive team who work consistently to deliver our core values to be real be trusted be just and to be revered.
Personal development: We provide you with a personal development and wellness budget.
Impactful work: Last but not least! You’ll have the opportunity to work in the world’s leading field of technology and truly make an impact that matters!
Q-CTRL is an Equal Employment Opportunity employer that values the strength diversity brings to the workplace. We are committed to being inclusive in the way we hire. We strongly encourage you to apply even if you do not meet all of the requirements mentioned in the job posting.
Please be advised that our communications will only come from the @q-ctrl.com domain. All our active job postings are available on our company website.
To recruitment agencies we do not accept unsolicited branded profiles and are not responsible for any fees related to unsolicited resumes.


See more
",2024-01-12,Australia,2024-01-12 10:06:58.966987
"Director, Product Marketing",https://tryremotely.com/jobs/copia-director-product-marketing-65885,"


Do you have a passion for translating product capabilities and complex concepts into a story that delivers value to businesses? Does thoroughly understanding personas and effectively speaking to them get you out of bed in the morning?
Then you’ve found the right role. Product Marketing is the glue that binds our product strategy with Sales and Marketing to the tactics we need to drive success and accelerate product revenue growth.
As the leader of this function you will serve as a product evangelist and domain expert for Copia plus have excellent working knowledge of our competitors and how we win against them. You’ll also know our customers and buying personas and what impacts their buying decisions. And you’ll work closely with industry analysts plus cross functional teams to drive the development of messaging and positioning that resonates in the market.
You have strong executive presence team leadership communication and cross-functional collaboration skills to influence teams.
Come join us and help us write our story! What will you be doing 
Develop and execute a robust product marketing strategy a comprehensive view and combination of product roadmap key features and functions and key programs and assets
Own the strategy roadmap positioning and launch of a growing portfolio of products
Regularly and consistently research and analyze competitors and present and share insights internally
Develop and craft messaging that can be used across all external and internal channels such as website marketing assets first strike deck for sales analyst briefing docs
Conduct persona research helping to refine target audiences and understand buying criteria
Be an expert and go-to-person representing Spryker’s products and capabilities to all internal and external stakeholders
Conduct win/loss analysis trends
Partner closely with sales teams to deliver sales enablement toolkits including product demos pitch decks and competitive battlecards ensuring strong comprehension and consistency of message
Lead analyst relations: preparing materials for conversations with analysts as well as presenting to them
Collaborate with demand generation to identify priority programs and assets as part of marketing planning and execution motion
Collaborate with product and engineering teams on product roadmap provide feedback to teams from what’s resonating in market
Present in forums such as analyst relations webinars attend tradeshows
Analyze insights trends and market analysis to inform messaging and positioningCreate and oversee compelling content to engage target personas including blogs case studies whitepapers eBooks videos and graphics What you need 
8+ years’ experience in product or industry marketing preferably in B2B technology software or a related industry
Strong ability to translate complex concepts into compelling marketing content
Sharp writing and presentation skills
Proven understanding of B2B SaaS sales process and experience working at the intersection of product and marketing
Ability to craft both value-based and feature-focused messaging for multiple audiences
Ability to manage expectations opinions and feedback from multiple stakeholders and on multiple projects at all times
Demonstrated talent and appreciation for both qualitative and quantitative research and creating recommendations strategies and outputs based on that research
Bachelor’s degree in business marketing or a related discipline or equivalent relevant work experience Additional Information 
Come join us!
Copia is growing extraordinarily fast. Join a best-in-class start-up with huge amounts of upside and impact. Our headquarters is in New York but our team is remote throughout North America.
At Copia we don’t just accept differences — we celebrate them we support them and we thrive on them for the benefit of our employees our customers and our community. We are committed to building a team that represents a variety of backgrounds perspectives and skills. If you’re good at what you do come as you are. The more inclusive we are the better our work will be. Copia is proud to be an equal opportunity workplace.


See more
",2024-01-12,United States,2024-01-12 10:06:59.485590
Senior Security Engineer,https://tryremotely.com/jobs/godaddy-senior-security-engineer-65884,"

 Location Details: India Remote At GoDaddy the future of work looks different for each team. Some teams work in the office full-events or offsites. Your hiring manager can share more about this role’s hybrid or remote time others have a hybrid arrangement (they work remotely some days and in the office some days) and some work entirely remotely.  This is a remote position so you’ll be working remotely from your home. You may occasionally visit a GoDaddy office to meet with your team for events or meetings.   Join Our Team  GoDaddy’s Product Security is looking for a Senior Security Engineer to join our organisation. Do you want to be an Information Security Lead at GoDaddy? We work out large-scale and cross-company security challenges while ensuring that partnership with the development and operational communities remains front of mind. At GoDaddy Security Engineers apply their strong hands-on technical to craft scalable solutions for multiplex problems. You must communicate with GoDaddy Engineering teams be performing security assessments prioritise security risks and design. We as a team implement high-quality security engineering solutions. Expertise in application security and experience in architecture reviews is a must. Experience in Fuzzing and test scripts especially using Robot Framework is preferred! What youll get to do...  Identify security threats in applications and infrastructure and provide remediation mentorship to system owners by performing security certifications/reviews Perform activities like architecture reviews threat modeling source code reviews manual security testing cloud security audit etc Help in building repeatable/reusable security processes and frameworks Promote secure by design and secure by default development strategies To own and drive the resolution of different security events policy questions and technical security risks Support the security risk acceptance and exception processes when we required  Your experience should include...  10+ years of security engineering experience with expertise in multiple security domains including Security Architecture Cryptography including Certificates Network Security Web Security Mobile Security and Cloud Security including microservices Problem-solver with excellent interpersonal skills and a deep technical understanding of security engineering Experience in Secure Development Lifecycle and Shift Left with a Security by design methodology Scripting/development skills (e.g. Python C C++ Java Ruby or PowerShell)  You might also have...  Masters degree or Ph.D. in Computer Science or a related field Hosting Industry and/or Cloud Experience Experience in automation using Robot Framework  Weve got your back...  We offer a range of benefits that may include paid time off retirement savings (e.g. 401k pension schemes) incentive eligibility equity grants participation in an employee stock purchase plan and other family-friendly benefits including parental leave. GoDaddy’s benefits vary based on individual role and location and can be reviewed in more detail during the interview process. 
   We also embrace our diverse culture and offer a range of Employee Resource Groups (Culture)
. Have a side hustle? No problem. We love entrepreneurs! Most importantly come as you are and make your own way.  About us...  GoDaddy is empowering everyday entrepreneurs around the world by providing the help and tools to succeed online 
making opportunity more inclusive for all. GoDaddy is the place people come to name their idea build a professional website attract customers sell their products and services and manage their work. Our mission is to give our customers the tools insights and people to transform their ideas and personal initiative into success. To learn more about the company visit About Us.  At GoDaddy we know diverse teams build better products—period. Our people and culture reflect and celebrate that sense of diversity and inclusion in ideas experiences and perspectives. But we also know that’s not enough to build true equity and belonging in our communities. That’s why we prioritize integrating diversity equity inclusion and belonging principles into the core of how we work every day—focusing not only on our employee experience but also our customer experience and operations. It’s the best way to serve our mission of empowering entrepreneurs everywhere and making opportunity more inclusive for all. To read more about these commitments as well as our representation and pay equity data check out our Diversity and Pay Parity annual report which can be 
found on our Diversity Careers page.  GoDaddy is proud to be an equal opportunity employer
. GoDaddy will consider for employment qualified applicants with criminal histories in a manner consistent with local and federal requirements. Refer to our full EEO policy. Our recruiting team is available to assist you in completing your application. If they could be helpful please reach out to myrecruiter@godaddy.com.
  GoDaddy doesn’t accept unsolicited resumes from recruiters or employment agencies. 


See more
",2024-01-12,India,2024-01-12 10:06:59.942871
Niftic: Front-End Web Developer,https://weworkremotely.com/remote-jobs/niftic-front-end-web-developer,Hi there heres a bit about the jobNiftic is looking for a skilled front-end developer to join our vibrant team of strategists designers and developers. In this role you’ll play a crucial role in bringing to life exceptional digital experiences.This position is remote-friendly but requires being primarily within a North American time zone. If youre outside of the US please apply here.Is Niftic a perfect fit for you?With aggressive growth goals and a small dedicated team we need a developer that can not only keep up but drive new ideas while upholding our agency standards.Role ResponsibilitiesWe utilize several different technologies based on client and project needs including WordPress Angular Svelte and others.Your most common tasks will be:Working closely with other engineers and designers to understand requirements and translate them into user-friendly websites or applicationsWordPress development: including theme development building custom Gutenberg blocks and site maintenance Using Vanilla JS and CSS to build A/B experimentsConduct code reviews identify & resolve technical issues and maintain coding standardsInternal tooling: creating and maintaining internal libraries and suggesting process improvementsSkills & Qualifications Expertise with HTML CSS and Vanilla JSGood understanding of PHP and WordPress developmentComfort with a CSS pre-processor like SCSSExperience with a JS framework such as React Angular Svelte or VueStrong problem-solving skills and the ability/motivation to work independentlyCapable of managing multiple projects concurrently Proficiency in English both written and verbal is required for success in a remote environmentBenefitsNiftic offers a variety of benefits including:Full-time remote role (55k-69k)100% health insurance premium coverageHealthcare concierge serviceGenerous PTO and sick leave401(k) plan with employer matchHealth & wellness stipendAnnual company retreat,2024-01-12,Anywhere in the World,2024-01-12 10:05:29.583282
IVPN: Golang Developer,https://weworkremotely.com/remote-jobs/ivpn-golang-developer,Time zones: SBT (UTC +11)  GMT (UTC +0)  CET (UTC +1)  EET (UTC +2)  MSK (UTC +3)Please note for this role we are only recruiting within the UTC-1 to UTC+3 timezones.IVPN is a VPN service built for helping customers protect their privacy and resist online surveillance. We have been around since 2010 and are known as one of the most transparent ethical and trustworthy providers.Why join IVPN?- You will be developing a product that we believe is crucial in the fight for online privacy together with a team that truly cares about their mission.- Fully remote setting. More autonomy less meetings.- We offer a competitive salary generous vacation policy and the hardware of your choice to do your job.Job SummaryWe are seeking a Golang developer to architect and build a robust web application focused on user privacy. This application must be designed for high scalability to accommodate a rapidly growing user base. The ideal candidate will be proficient in creating efficient high-load systems and committed to delivering a secure performant solution that respects user privacy on a large scale.Core ResponsibilitiesDesign develop and maintain a scalable web application serving hundreds of thousands of customersContinually refactoring optimising and improving the codebase for scale and security.Collaborating with other members of the product development team (developers UX designers PM etc) to achieve project objectives.Ensuring the overall stability performance and security of the web application.Job requirementsStrong experience with Golang. Minimum of 2 years experience in your last role.Proficient in front-end technologies such as HTML5 CSS3 JavaScript and modern JS frameworks (React Angular Vue.js).Strong networking knowledge specifically relating to implementing and managing DNS.Fluent in SQL and able to create complex database schemas.Understanding of security best practices to safeguard user data.Experience with testing frameworks and continuous integration.Ideally experience working in a remote globally-distributed agile team environment.,2024-01-12,Europe Only,2024-01-12 10:05:44.198598
TravelBeat - Sales & Marketing: Ticketing & Affiliates Coordinator,https://weworkremotely.com/remote-jobs/travelbeat-sales-marketing-ticketing-affiliates-coordinator,TravelBeat is Growing! Formed in 2015 TravelBeat is a multi-award-winning sales & marketing company that helps organisations and destinations around the world understand the valuable b2b market and how to target it effectively. TravelBeat is proud to call a diverse mix of of Destinations City Passes and some of the biggest brands in Culture Heritage Attractions Live Entertainment and Sports our partners. We work inbound to the UK North America & Continental Europe.Owing to our continued growth we have two opportunities available to join our existing small yet perfectly formed team. Were looking for a Ticketing & Affiliates Coordinator. If you are looking to build a career in the tourism industry we want to hear from you! Our company works hard but we play hard too. We are looking for new colleagues and co-conspirators who are outgoing and enthusiastic creative highly motivated and extremely organised. If youre not stop here.Were a small team! The ability to work in a busy small-staff environment whilst wearing many hats at the same time is the key to excelling at TravelBeat. In return youll get to show off your skills and grow with us as we take the company forward together. Educated to degree level youll possess strong analytical skills and have the ability to create a quick rapport with people using strong personal relationship skills in person in writing and on the phone. Youll have a natural ability to deliver exceptional customer service for our partners. You must have a natural love for data together with excellent analytical skills and the ability to translate that into meaningful reports. At the same time youll be a proficient user of MS Office particularly Word Excel and PowerPoint - if they arent already theyll become your best friends. Youll also need to be comfortable with some public speaking sharing ideas and products with multiple stakeholder groups. Using your strong organisational skills youll keep our intranet and extranet in good shape and work to keep our ever-growing databases in check providing administrative support to the Directors when required. You will also implement partners affiliate marketing plans and be responsible for writing client reports to a high level of accuracy. You will ensure maximum awareness and exposure is maintained for our partners through the affiliate channels. There will be some UK and overseas travel as part of the job - but thats the fun part!Equality and diversity statement:We do not discriminate on the grounds of age disability sex sexual orientation gender reassignment gender identity marriage civil partnership pregnancy and maternity race (including colour and ethnic or national origins) religion or belief.RequirementsEssential: Demonstrable knowledge of a tourism ticketing system channel managers online travel agents or affiliate networksAbility to translate data into meaningful reportsAptitude in working with tech platformsAbility to manage multiple tasks well Excellent time management skills Have good written and verbal communication skills and an excellent telephone manner Be computer literate with an ability to communicate well by email. You will be provided an Apple Macbook.Be proficient in using Microsoft Office applications in particular Outlook Word Excel and PowerPointBe numerate and with analytical skillsHave good attention to detail Be a team worker and have a positive ‘can do attitude Able to work independently Professional experience of 2+ years Desirable: Experience of working with performance based and / or affiliate marketing A knowledge of working with API AI use/ promptingActive interest in tourism products Second language - in particular French German Spanish or MandarinCustomer service experience of 2+ years Full UK driving license Active passportBenefitsWorking hours: 37.5 hours per week worked flexibly with some evening and weekend work included depending upon the time of yearSalary: competitive salary based on experience and skillsHolidays: 20 days plus bank holidays and our Christmas shut down 27 - 31 DecLocation: Fully remote upon successful completion of probation period and training.,2024-01-12,Anywhere in the World,2024-01-12 10:06:03.410471
Trusted Family: Marketing Manager,https://weworkremotely.com/remote-jobs/trusted-family-marketing-manager,Time zones: EST (UTC -5)  GMT (UTC +0)  CET (UTC +1)⛰️ Our CompanyTrusted Family helps some of the world’s most successful family businesses and family offices in solving their governance challenges through cloud-based technology and industry expertise. As Marketing Manager you will play a critical role in developing and executing our global marketing strategy. Your job will be to increase brand awareness generate qualified leads and support new GTM initiatives. As a key member of the commercial team you will have the opportunity to shape the marketing function and collaborate closely with Sales Product and Client Success Teams.If you’re an ambitious and results-driven marketing professional ready to embrace the challenge we want to hear from you!💫 What You’ll Be DoingCampaign & Lead ManagementTake ownership of pipeline creation and monthly and quarterly marketing objectivesManage and deliver on internal stakeholder requests from Sales & Client Success for lead generation nurturing and funnel penetrationManage spends and campaigns across Google Adwords Display Paid Social etc.Oversee copy creation testing web analytics retargeting initiatives and new channel testing to optimise campaigns to hit company performance goalsMeasure report and optimise campaign performance rigorously A/B test and effectively communicate campaign plans and results with stakeholders at all levels across the organisationAssist in maintaining sales and marketing data integrityTeam ManagementBe the single point of contact at Trusted Family for requests questions and feedback/inputs for all marketing & brand communication purposesLead the existing marketing team including the demand generation lead in-house content writer and freelance graphic designer to generate and leverage existing content for marketing and sales outreach: via newsletter email marketing social media events other campaignsCollaborate with our external web partner to ensure timely updates to the website including periodic maintenance and performance optimisationMarket & Product KnowledgeDevelop a solid understanding of our industry product and the buyer journeyStay updated with relevant industry and marketing trends🙌 About YouWe are looking for someone who is ambitious results-driven and has faced complex challenges before. You’ll likely thrive in this role if you can demonstrate the following:You have 3+ years of experience in a similar position in a B2B Tech/SaaS startup/scale-up environment.You have intermediate to advanced knowledge and experience in a variety of tactics: managing SEO/SEM email display and paid advertising campaigns.You have hands-on experience with tools like Google Analytics Google Search Console HubSpot WordPress and other CMS softwares.You’re a strong written and verbal communicator and demonstrate great presentation skills in written and spoken English.You’re confident analysing data and tracking KPIs to maximise ROI on marketing initiatives.You build strong working relationships. We place empathetic communication constructive feedback and a growth-mindset at the heart of our culture.💥 Bonus ExperienceWorking proficiency of additional languages (e.g. French Spanish German)Previous knowledge of the family business and family office industry🎉 What We OfferCompetitive salary in line with the best in the industryVibrant office space in the heart of Brussels (if based in Belgium)An all-access WeWork co-working card to work from a nearby office desk in your locationA remote work-from-anywhere pass for 30 days in a calendar yearAnnual paid time-off and exquisite company retreatsTruly diverse and inclusive teamAt Trusted Family we recognise our people are our strongest asset and the diverse skills they bring to our international workforce are the driving force of our success. We encourage applications regardless of race religion ethnicity sexual orientation age disability or gender. We are fully committed to providing an inclusive and accessible recruitment process for all.,2024-01-12,North America Only,2024-01-12 10:06:06.460762
MailerLite: Product Designer,https://weworkremotely.com/remote-jobs/mailerlite-product-designer-3,MailerLite is one of the fastest-growing email marketing services. We help more than 1 million businesses around the world to keep in touch with their customers. Today we are a team of more than 130 dreamers adventurers and world travelers passionate about what we do and believe in. And we are ready for another talented person to join the party.This time were looking for a Product Designer who will play a crucial role in shaping the user experience and visual design of our transactional email service. Your innovative ideas and design expertise will contribute to the development of a product that empowers businesses and enhances their communication strategies. 🚀Why MailerLite?Wondering why we think you’ll love working for MailerLite? Here are 6 reasons!Youll craft with creativityGreat design is at the heart of everything we do and youll be the driving force behind it.Youll grow develop and evolveAs part of a team thats always looking for new innovative ways to offer value for customers youll constantly be experimenting learning and trying out new things.Youll take ownershipWe expect you to take full responsibility and ownership of your tasks. Team leads avoid micromanaging and minimize interruptions so you can stay focused on your assignments.You’ll have experts at handWhenever you’re stuck your teammates with a wide range of different expertise are ready to help you grow. And they’d love for you to share your knowledge too!Youll pick where you work every dayWe embrace the remote culture. Every day you get to choose what environment makes you most productive.Youll have stabilityWe value a stable workplace! MailerLite has been thriving for over 10 years and our year-over-year growth continues to increase.What you’ll work withIn this role as a multidisciplinary Product Designer you will have the exciting opportunity to shape both the product’s UI and UX. Collaborating closely with cross-functional teams including developers project managers and marketers you will delve into understanding user needs and translating them into intuitive and visually appealing designs. From crafting user interfaces to creating engaging email templates you will work on a wide range of design projects ensuring that every touchpoint delivers a seamless user experience.When a design is finalised you will closely collaborate with our development team to ensure the front end aligns perfectly with the intended design. This collaboration aims to maintain consistency and fidelity between the design and the final implementation ensuring that the product’s visual appeal and functionality are brought to life harmoniously.Also this role entails a big focus on UI/UX design allowing you to utilise your expertise in creating captivating experiences for our users.Job requirementsYouve worked as a designer for at least 2 years and have a keenness for identifying user needs defining clear solutions and delivering those through detailed designYou’re proficient with design tools such as Figma or SketchYou have basic front-end skills (HTML/CSS) and knowledge of development frameworks such as Tailwind or Bootstrap - these abilities are crucial for this roleYou have practical knowledge of color theory grid layout typography and graphic designYou have outstanding attention to detail (when you apply include the phrase love my job somewhere in your application)Youre an open-minded person with the ability to adapt and acquire technical knowledge quicklyYou have excellent written verbal and interpersonal communication skills in EnglishHuge plus if you have experience in SaaS product designWe will be able to consider your application only if you are based in Europe Africa or eastern regions of the Americas (EDT and CDT time zones)Bonus skillsYou have basic knowledge of Vue.js Alpine.js or JavaScript in generalYou have some copywriting experienceWhat we offerYearly salary $40000-$75000 (gross)Remote-first culture with the team working remotely from all over the worldInternational health insurance provided with coverage in most countries. Monthly health care payout available in select countries where coverage is limitedCompany-paid retreats. Once per year we gather for a week in an exotic location to work learn and have fun together31 days of vacation per year. We encourage you to unplug and recharge!12 paid sick days for your physical and mental well-being no doctors note required. Parents can use them to care for their sick children4 creative days. One paid day off per quarter to do something creative and fun12 parental days per year. Enjoy one paid day off each month to treasure time with your childrenParental leave. Enjoy paid bonding time at 100% of your salary when welcoming a new child into your family through birth or adoption - 3 months of maternity leave and 1 month of paternity leaveParenting budget of $1000. Celebrate the arrival of your little one whether through childbirth or adoption with a special gift from usJoy Budget. Annual budget to spend on whatever that brings you joyMacBook and other tools thatll help you to do your job efficientlyCheck the full list of our awesome benefits hereFor more information visit our Hiring journey and FAQ pages.Cant wait to receive your application! 🤩,2024-01-12,Anywhere in the World,2024-01-12 10:06:07.266647
Data Engineer,https://cryptojobslist.com/jobs/data-engineer-shakepay-remote-canada," 

 Tags: Cryptocurrency Jobs • Cryptocurrency Remote Jobs • Blockchain Web3 Jobs • Cryptocurrency Developer Jobs • Blockchain Python Jobs • Web3 Data Jobs • Blockchain Kubernetes Jobs • Web3 Bitcoin Jobs • Cryptocurrency Full Time Jobs
Join our small fiery team on our mission to usher in the Bitcoin golden age.
Shakepay is reimagining financial services to give every Canadian their fair shake by making it bitcoin-friendly secure and rewarding. When Shakepay launched in 2015 it quickly became one of Canada’s fastest-growing financial institutions. Backed by top venture funds having raised $44M+ and trusted by over one million Canadians and counting. People who choose careers at Shakepay are helping shape a future of financial freedom opportunity and prosperity for all Canadians.
Data Engineer 
Shakepay’s internal data platform powers internal reporting and decisions product experiments and operational workloads. As a Data Engineer on the data platform team you’ll collaborate closely with Data Scientists Analytics Engineers and other Data Engineers to maintain and extend the platform and help Shakepay build data-driven experiences for our customers and internal stakeholders. 
You will:

Build ELT/ETL data pipelines responsible for data ingestion and integration from various sources (batch and streaming) into Shakepay’s internal data platform and work closely with other stakeholders throughout the company.
Design deploy and maintain the infrastructure that supports those pipelines: task orchestration CI/CD pipelines data governance and data monitoring & observability. 
Work closely with data scientists and analytics engineers to understand their needs and support their projects. 
Help administer the data platform; user administration data access policies and performance/cost optimization.  
Translate business requirements into architectural designs with estimates.

Must have: 

Strong written and verbal communication skills and comfort operating in a remote work context. 
4+ years of experience writing advanced Python and SQL code in a data context.
4+ years of experience working with cloud data warehouses (we use Snowflake).
3+ years of cloud architecture experience in a data context (our main cloud provider is AWS) using tools like S3 Lambda Glue Kinesis among others.
Experience designing and maintaining scalable batch and streaming pipelines with the above tools.
Experience with IaC frameworks like Terraform. 

Nice to have: 

Familiarity with data transformation tools like dbt
Experience implementing data governance tools
Some Kubernetes experience is a plus
Working experience in crypto or fintech

Why join? 

Be part of a groundbreaking journey: youll live on the frontier of financial innovation. Bitcoin is rewriting the rules and Shakepay is at the forefront.
Impact and scale: with only 2% of Canadians on Shakepay the potential for growth is massive. You can help us bring Shakepay and bitcoin to all Canadians.
Rewarding benefits: we offer competitive compensation (every shaker owns stock options) benefits (health dental paramedical disability etc) and generous vacation time.
Embrace continuous learning: ambitious individuals with an insatiable thirst for knowledge will feel at home. Working at Shakepay means youll be working in an environment that encourages constant growth and development.
Get paid in bitcoin: choose to take a percentage of your salary in the hardest soundest money the world has ever known.
Work remote: work from anywhere in Canada. If youre in Montreal or Toronto you can also work from our offices.

We understand that potential can be just as valuable as experience. If youre eager to learn grow and contribute to the mission but worry that you may not have the “right” experience we still want you to apply. We encourage applications from everyone regardless of background and life experience. We’re firm believers that a little bit of slope makes up for a lot of y-intercept.
Fluency in English is required due to the percentage of English-speaking customers and the nature of our platform which is available to all Canadians.


Apply here 👉 Data Engineer",2024-01-12,Remote Canada,2024-01-12 10:05:36.075543
