title,link,description,pubdate,location,timestamp
Senior Software Engineer (Open Source / Python),https://www.python.org/jobs/7435/,"Job Title Senior Software Engineer (Open Source / Python) Job Description We are looking for Senior Software Engineers to collaborate directly with our CTO and the product team on the dlt library code and work with our community. If youre someone who thrives in the fast-paced environment of a small team and is excited about playing a pivotal role in shaping the day-to-day processes of an early-stage startup, then this opportunity is made for you. Your Task and Responsibilities: Contribute to dlt , including code, tests, and documentation Maintain the open source project with the team (e.g., review PRs, resolve issues, talk with community contributors, etc.) Actively participate in defining the library architecture and API (i.e., the library is our product—we must take input from other team members and our users) Frequently engage the open source community (e.g., providing technical help during developer workshops and bootcamps) Learn and apply data engineering principles for tasks requiring data loading, dataset creation, and interfacing data lakes and warehouses Restrictions No telecommuting No Agencies Please Requirements Who You Are: You really like Python and are fluent in writing Python code (e.g., Python typing, unit testing, writing docstrings, etc.) You are interested in the Python ecosystem (i.e., popular libraries, tools, Python internals, PEPs, how Python is used outside of software engineering, etc.) You have experience leading, mentoring, or supporting other developers to grow as software engineers You have a degree in computer science, data science, or other equivalent experience You have some experience with databases and data warehouses (i.e., you understand the relational data model, transactions, concurrency, etc.) You are familiar with GitHub workflows (e.g., pull requests, code reviews, CI/CD services, etc.) You are based in Berlin and willing to work in our office regularly Nice to Have: You might have experience with data engineering (e.g., building data pipelines, dataset modeling, enabling others to use the data, etc.) You might have experience with DevOps (e.g., CI systems like GitHub Actions, Docker, Kubernetes, AWS/GCP/Digital Ocean, etc.) You might have experience with machine learning (e.g., the toolset, the workflows, practical applications, etc.) About the Company dlt is an open-source library that automatically creates datasets out of messy, unstructured data sources. You can use the library to move data from about anywhere into most of well-known SQL and vector stores, data lakes, storage buckets, or local engines like DuckDB. It automates many cumbersome data engineering tasks and can be handled by anyone who knows Python. dltHub is based in Berlin and New York City. It was founded by data and machine learning veterans. We are backed by Dig Ventures and many technical founders from companies such as Hugging Face, Miro, Instana, Matillion and Rasa . Contact Info E-mail contact: people@dlthub.com Web: https://apply.workable.com/dlthub/j/E7D4890C31/",2023-12-06,Berlin Germany,2023-12-06 21:28:40.068776
Python Backend Developer,https://www.python.org/jobs/7434/,"Job Title Python Backend Developer Job Description Rapidor is looking for a Django Developer who is extremely knowledgeable and a driven individual to assist Rapidor team in designing and programming web applications. You will look after the developing backend code which efficiently and effectively interfaces with front end code to transact data. You will need to liaise with front end developers extremely regularly, so being a good communicator and collaborator is extremely important. As a Django Developer at our company, you will: Work with stakeholders and fellow developers. Design and implement Python code using the Django framework. Identify and fix bottlenecks that may arise from inefficient code. Identify and fix software bugs. Create a wide variety of unit tests to verify the functionality of software. Manage the security of the platform. Write detailed documentation around the code. Knowledge of front-end languages. Restrictions No telecommuting Agencies are OK Requirements Our ideal Django Developer will have: The ability to problem-solve and critically think. High level of knowledge of Python and the Django framework. Familiarity with event driven programming as well as the MVC. Good understanding of SQL databases. Good understanding of REST and FAST APIs About the Company Rapidor (https://www.rapidor.co/) Rapidor is the much-needed B2B application that helps businesses with creating and managing orders, digitizing product information and monitoring human capital & inventory. Rapidor is based in the heart of God’s Own Country, Kerala - Cochin. We are a vibrant team of passionate folks committed to helping SMEs digitize their business operations and improve business efficiency. Since our development centre is based in Cochin, we prefer someone who is ready to relocate to Cochin. Contact Info Contact: Nyjil E-mail contact: hr@acelrtech.com Web: https://rapidor.co/",2023-12-06,Cochin Kerala India,2023-12-06 21:28:40.318271
Web Developer,https://www.python.org/jobs/7432/,"Job Title Web Developer Job Description Favoptics web site and back-office systems are all built in Python. We are looking for several people to join our development and operations team. Favoptic has had a remote culture even well before the pandemic, but we would like our people to be in a similar time zone and live within reasonable distance to be able to meet face-to-face on a regular basis. Working at a small company means there are very short communication lines, a varied work environment, a lot of autonomy and flexibility, and you really get to make a difference. Restrictions Telecommuting is OK No Agencies Please Requirements You must have several years of experience with Python -- or be a seasoned programmer in another language Proficiency with HTML/CSS/JavaScript to be able to integrate back-end changes with the front-end Working understanding of SQL, preferably with Postgres Familiarity with version control and release management About the Company Favoptic was the first company to sell prescription eye glasses online in Sweden, and one of the first in the world. Since 2000, we have sold more than 1 million pairs of prescription eye glasses online. Contact Info Contact: Erik Edman E-mail contact: erik.edman@favoptic.com Web: https://favoptic.com/jobs/",2023-12-06,Stockholm Sweden,2023-12-06 21:28:40.597386
Full Stack Python Developer,https://www.python.org/jobs/7431/,"Job Title Full Stack Python Developer Job Description Job Description: Experience in web application development using Core Python and Django. Proficient in developing REST APIs, Integration and familiar with JSON formatted data. Should have working experience in Angular. Writing high quality code with best practices based on technical requirement. Hands-on experience in analysis, design, coding, and implementation of complex, custom-built software products. Should have experience in Database. Experience in working with Git or equivalent code management / version control system with best practices. Experience with Agile development methods. Should have strong analytical and logical skills. Should be good at fundamentals: Data Structures, Algorithms, Programming Languages, Distributed Systems, and Information retrieval. Should have good communication skills and client facing experience. Restrictions No telecommuting No Agencies Please Requirements Requirements: Experience: 3-6 years Job Type - Full Time Hyrib Mode (3 days work from the office) Working experience in Python, Django, and Angular. About the Company Over the last 15 years of our successful stint in the industry, in domains like Telecom, Cyber Security, New Media, Digital Photo Imaging, Ecommerce, we have been identified as a trusted consulting partner in various operating models viz., onsite, offshore, near shore and there are many client success stories that vouch on the engagement delight that we ensured all through. Some of our customers have been enjoying a great relationship with us for as long as 12 years. And it stands testimony to a fact that we bring commitment on board, and ensures rest, fall in its places. Contact Info Contact: Subbu Chedella E-mail contact: schedella@loginsoft.com Web: https://www.loginsoft.com/",2023-12-06,Hyderabad Telangana India,2023-12-06 21:28:40.879651
Python Developer (AI/ML)/ Python Developer (AI Chatbot),https://www.python.org/jobs/7430/,"Job Title Python Developer (AI/ML)/ Python Developer (AI Chatbot) Job Description Job Description: As a Machine Learning Engineer specializing in cognitive services, you will play a critical role in developing, optimizing, and deploying machine learning models that enhance the intelligence of our software products. You will work with cross-functional teams to create intelligent applications and services that understand and respond to natural language, images, and more. Key Responsibilities: Design, develop, and implement machine learning models and algorithms for cognitive services. Collaborate with data scientists, software engineers, and product managers to define project requirements and deliver innovative solutions. Optimize machine learning models for scalability, efficiency, and performance. Participate in data collection, labeling, and preprocessing efforts to support model training. Stay up-to-date with the latest advancements in machine learning and cognitive services. Conduct research to identify the best AI and ML practices for our applications. Qualifications: Bachelors or Masters degree in computer science, machine learning, or related field. Restrictions Telecommuting is OK Agencies are OK Requirements Skills Required: 3+ years of practical experience in machine learning, deep learning, and natural language processing. Proficiency in machine learning frameworks (e.g., TensorFlow, PyTorch) and libraries. Strong programming skills in languages such as Python Experience in deploying machine learning models into production environments. Knowledge of cloud platforms (e.g., AWS, Azure) and containerization technologies (e.g., Docker). Excellent problem-solving and analytical skills. Strong communication skills and the ability to collaborate effectively in a team. Understanding of vector databases Good to Have: Experience with computer vision and image recognition, Knowledge of speech recognition and audio processing. Familiarity with chatbots and virtual assistants, Understanding of reinforcement learning. Open-source contributions or personal machine learning projects. Any relevant certifications in machine learning or artificial intelligence. Understanding of the principles of Generative AI or LLM models About the Company We have strong software engineering and service processes and are providing wide range of services varying from maintenance of existing applications to full life-cycle development of enterprise-wide business applications to the satisfaction of our customers since 1986. Our Robust Processes and Methodologies have been successfully tried and tested for over three decades with our clients. Our portfolio of services includes Application Engineering and Implementation, Product Engineering, Professional Consulting, IoT and Vehicle Telematics, Web Presence Enhancement, Business Intelligence & Analytics services and many more. Contact Info Contact: Ranga Wilwala Arachchi E-mail contact: ranga@trescribe.com Web: http://www.trescribe.com",2023-12-06,100% Remote 100% Remote Sri Lanka india  USA  100% Remote,2023-12-06 21:28:41.127254
Senior Python Engineer,https://www.python.org/jobs/7427/,"Job Title Senior Python Engineer Job Description Loginsoft is looking for a highly skilled and experienced Senior Python Engineer responsible for development to successful delivery of industry-leading Cybersecurity solutions. This is a critical role in shaping and implementing the software engineering strategy, ensuring the development and on-time delivery of secure, reliable, scalable, and high-quality cybersecurity software solutions. 𝗥𝗲𝘀𝗽𝗼𝗻𝘀𝗶𝗯𝗶𝗹𝗶𝘁𝗶𝗲𝘀: Provide strategic direction, guidance, and work along with the software engineering team, ensuring alignment with industry best practices and emerging technologies. Foster a collaborative and innovative work environment that encourages creativity, growth, and excellence within the team. Prioritize problems and innovate solutions. Lead by example, exhibiting strong technical expertise (front-end and back-end), and demonstrating a passion for software engineering and cybersecurity. 𝗦𝗼𝗳𝘁𝘄𝗮𝗿𝗲 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁 𝗮𝗻𝗱 𝗗𝗲𝗹𝗶𝘃𝗲𝗿𝘆: Drive the adoption of best practices for software engineering, including secure coding principles, code reviews, testing methodologies, and deployment strategies. Be hands-on in end-to-end software development lifecycle. Conduct Release Readiness Reviews, monitor Release preparation activity and Report on Readiness status to executive leadership. Prioritize problems and innovate solutions. 𝗦𝘁𝗮𝗸𝗲𝗵𝗼𝗹𝗱𝗲𝗿 𝗘𝗻𝗴𝗮𝗴𝗲𝗺𝗲𝗻𝘁: Collaborate with cross-functional teams, quality assurance, to define requirements, prioritize development efforts, and ensure successful project releases – achieving project delivery goals. Engage with key stakeholders, including executive leadership, clients, and partners, to understand their needs, gather feedback, and communicate software engineering initiatives and progress effectively. Restrictions No telecommuting No Agencies Please Requirements 10+ years extensive experience in software development with at least 5+ years experience in Python. Hands-on experience in back-end and front-end development. Hands on experience with API integrations, SDKs. Experience in Database such as NoSQL, MongoDB, Django. Nice to have experience in the cybersecurity domain. About the Company Over the last 15 years of our successful stint in the industry, in domains like Telecom, Cyber Security, New Media, Digital Photo Imaging, Ecommerce, we have been identified as a trusted consulting partner in various operating models viz., onsite, offshore, near shore and there are many client success stories that vouch on the engagement delight that we ensured all through. Some of our customers have been enjoying a great relationship with us for as long as 12 years. And it stands testimony to a fact that we bring commitment on board, and ensures rest, fall in its places. Contact Info Contact: Subbu Chedella E-mail contact: schedella@loginsoft.com Web: https://www.loginsoft.com/careers/senior-python-engineer/",2023-12-06,Hyderabad Telangana India,2023-12-06 21:28:41.397954
Security Reseacrher,https://www.python.org/jobs/7393/,"Job Title Security Reseacrher Job Description Join the Forta Foundation as a Web3 Security Researcher. In this pivotal role, you will dissect blockchain anomalies, identify evolving attack patterns, raise awareness within the web3 community about potential threats, and design state-of-the-art Forta Detection Bots that preemptively flag malicious activities. The ideal candidate is passionate about security and web3, can help derive insights that can protect web3 ecosystem, and is thrilled to work with a global security research community. Restrictions No telecommuting Agencies are OK Requirements Minimum of 3 years experience in security domains, such as malware analysis, smart contract auditing, and web3 security research. Proficiency in Python, Solidity, and TypeScript/JavaScript Strong attention to detail, self-discipline, and result-driven approach. Ability to navigate ambiguous scenarios and collaborate with distributed teams. Degree in Computer Science, Engineering, or a related technical discipline. Effective writing and communication capabilities. Capacity to simplify complex technical subjects for a broader audience. Organizational skills, time management prowess, and a proactive mindset. Prior experience or keen interest in open-source, cybersecurity, or related tech sectors is beneficial. Understanding of blockchain, DeFi, and the Ethereum ecosystem is an advantage. About the Company The Forta Network is the first decentralized community-based security platform to prevent or mitigate smart contract exploits as they occur. The goal of Forta is to detect threats and other system critical issues in real time. By providing users with timely and useful information about the security and stability of their systems, they have an opportunity to react and take defensive action, preventing or minimizing the losses and other issues. The Forta Foundation is an independent, non-profit organization with the mission to steward the continued evolution of the Forta Network by facilitating the collective action of its community. The Foundation is funding this full-time role to further its mission. Contact Info Contact: Iván E-mail contact: ivan@forta.org Web: https://boards.greenhouse.io/forta/jobs/5780291003",2023-12-06,Worldwide,2023-12-06 21:28:41.479164
Senior PythoDjango Software Engineer,https://www.python.org/jobs/7391/,"Job Title Senior PythoDjango Software Engineer Job Description As the Senior Software Engineer and subject matter expert, you will design, implement & maintain front-end and back-end application and API services used by millions of users. You will consistently manage and ship high quality and timely releases that solve complex problems end-to-end in a team environment. You will proactively familiarize yourself with all components and technologies of the system and gain an understanding of the overall Brivo ecosystem. You will also be responsible for the infrastructure maintenance for the Brivo Smart Home cloud applications. This position is based in Provo/Lehi, Utah but allows for partially remote work with the ability to travel to offices in Utah and occasional travel to Bethesda, Maryland or other locations. You will also be expected to: Develop and maintain front-end & back-end applications for the Brivo SmartHome multi-family and vacation rental platform. Work in a fast paced agile development team doing continuous integrations and test-driven development. Design and optimize the API services in PythoDjango. Work with PythoDjango, Django Rest Framework, ORMs, PostgreSQL, Celery, Rabbitmq, ReactJS, AngularJS, Javascript/Typescript, Kubernetes, AWS, and others as required. Build integrations with external property management software services. Develop and maintain infrastructure for SmartHome applications. Work closely with other software, mobile, and device developers across multiple teams. Actively and constructively participate in planning, scoping, and architecture discussions with team members, senior engineers, and product stakeholders. Mentor junior developers, have pairing sessions, and perform code reviews. Restrictions Telecommuting is OK Agencies are OK Requirements A BS degree in Computer Science, Engineering or a related field or equivalent experience is required. An advanced degree is preferred. 5+ years of experience developing scalable solutions. 2+ years of experience in managing infrastructure in AWS, kubernetes. Advanced programming skills in the Python and Django. Have experience with ORM, SQL, git flow, CI/CD, design patterns. Experience with DevOps technologies and best practices. Ability to translate business requirements into technical solutions. Ability to think and operate beyond the scope of the immediate work. Attention to detail and ability to develop features in an iterative manner. Passionate about creating effective user experiences. Excellent written and verbal communication skills in English. Experience working with smart home applications and technologies is a plus About the Company Brivo is the global leader in mobile, cloud-based access control for commercial real estate, multifamily residential, and large distributed enterprises. Our comprehensive product ecosystem and open API provide businesses with powerful digital tools to increase security automation, elevate employee and tenant experience, and improve the safety of all people and assets in the built environment. Having created the category over twenty years ago, our building access platform is now the digital foundation for the largest collection of customer facilities in the world, trusted by more than 25 million users occupying over 300M square feet of secured space in 42 countries. Our dedication to simply better security means providing the best technology and support to property owners, managers, and tenants as they look for more from buildings where they live, work, and play. Our comprehensive product suite includes access control, smart readers, touchless mobile credentials, visitor management, occupancy monitoring, health and safety features, and integrated video surveillance, smart locks, and intercoms. Valued for its simple installation, high-reliability backbone, and rich API partner network, Brivo also has the longest track record of cybersecurity audits and privacy protections in the industry. Brivo is privately held and headquartered in Bethesda, Maryland. Learn more at www.Brivo.com Brivo is an Equal Opportunity/Affirmative Action Employer Contact Info Contact: Sheetal Krishna E-mail contact: sheetal.krishna@brivo.com Web: https://www.brivo.com/about/careers/",2023-12-06,LEHI UTAH USA,2023-12-06 21:28:41.783717
Senior Software Engineer - Python / Django,https://www.python.org/jobs/7390/,"Job Title Senior Software Engineer - Python / Django Job Description We are seeking an experienced software engineer specializing in Python, Django, Django ORM, GraphQL, performance optimization and API Integrations. You will contribute to EnrollWise, our flagship product. EnrollWise is a best-in-class admissions and enrollment platform for public school districts that empowers families to make informed decisions and allows schools to perform fair and equitable student placements. We are actively expanding the EnrollWise product line. The Back End for our product is built with Python and Django and the Front End with React/NextJS with communicatioAPI layer in Apollo/GraphQL. This is a 6-12 months initial contract with an opportunity for a long-term engagement. Attention to detail and the ability to develop performant and scalable software is extremely important. The ideal candidate will be well-accomplished and eager to embrace a healthy challenge. This is a fully remote position. We operate within a system of transparency and open communication that accelerates progress and allows for a healthy work / life balance. You will be working with talented people who are forward-thinking and compassionate. The interview will be expedited if you attach samples of your work (links to web applications youve built or screenshots) and code samples (GitHub/GitLab account). Restrictions Telecommuting is OK No Agencies Please Requirements Responsibilities Own and drive the development of new product features and enhance existing. Develop software components that are efficient and scalable. Maintain a high level of quality for software deliverables. Review and provide feedback on PRs from other team members. Collaborate on requirements definition and product design & development. Participate in sprint planning, backlog refinement and estimation. Collaborate closely with Product Managers and Designers to advise on technical feasibility of proposed design approaches. Actively participate in evolving our engineering quality standards. Provide strong thought leadership on emerging technologies. Minimal Qualifications 4+ years of hands-on production experience with Python and Django framework. Experience with Decoupled architectures. Experience building and integrating performant and secure APIs. Strong familiarity with the AWS ecosystem. Experience building microservices while leveraging the AWS ecosystem. Solid grasp of application security and performance optimization techniques. Knowledge of best practice software architecture patterns and concepts. Ability to write scalable, reusable, testable, and efficient code. Proficient in front-end theming, layout building and CSS pre/post-processors. Comfortable with JavaScript. Proactive with strong communication skills - fluent in the English language. Stellar problem solving, organizational and time management skills. Nice to have Experience developing SaaS products. Experience with NoSQL database backends. Experience configuring and maintaining CI/CD pipelines. Experience with other programming languages. About the Company Blenderbox is a values-based virtual agency with subject matter experts distributed around the United States with headquarters in New York City. We have over 20 years of experience building websites and applications, primarily for government and public sector organizations. Our culture is one of inclusion, transparency and pride. Our team works cross-functionally and collaboratively on a diversity of projects that are reflective of our shared core values. Contact Info Contact: Oksana Cyrwus, Director of Product E-mail contact: jobs@blenderbox.com Web: https://blenderbox.breezy.hr/p/9ab41534900b-senior-software-engineer-python-django",2023-12-06,N A Worldwide United States,2023-12-06 21:28:42.091935
Threat Backend Engineer,https://www.python.org/jobs/7385/,"Job Title Threat Backend Engineer Job Description As a Threat Detection Engineer, you will work closely with our security research team to develop state-of-the-art tools and technologies to detect and counteract security threats. You will have a vital role in enhancing our capabilities, from developing a browser extension, collecting event stream data, and extending support for new services. Key Responsibilities: Collaborate with the security research team to develop and improve threat detection capabilities. Engineer and optimize data storage solutions for threat detections using databases like Postgres and Elastic Search. Develop and maintain our browser extension to ensure its aligned with the latest threat intelligence. Engage in the collection and streaming of event data using Kafka. Integrate new services and platforms into our existing infrastructure. Write high-performance, reusable, and modular code using a range of programming languages and technologies. Restrictions Telecommuting is OK No Agencies Please Requirements Strong proficiency in Python with hands-on experience in FastAPI and asyncio-based concurrency. Familiarity with databases such as Postgres and Elastic Search. Experience with data streaming technologies like Kafka. Hands-on experience with big data technologies, such as Spark, and programming in Scala a big plus. Familiarity with languages such as GoLang, Rust, and TypeScript. Experience with GraphQL and Plasmo will be a plus. Solid understanding of cybersecurity fundamentals and threat detection mechanisms. Strong analytical and problem-solving skills Excellent communication and collaboration skills. About the Company At Obsidian, we aim to protect enterprise data across the cloud. With an innovative platform, our goal is to make cybersecurity more proactive, intelligent, and efficient. Contact Info Contact: Marcus McCurdy E-mail contact: mmccurdy@obsidiansecurity.com Web: https://obsidiansecurity.applytojob.com/apply/wK0pJCTaKO/Threat-Backend-Engineer",2023-12-06,Philadelphia Pennsylvania United States,2023-12-06 21:28:42.367311
Senior Python Backend Engineer,https://www.python.org/jobs/7381/,"Job Title Senior Python Backend Engineer Job Description Backend engineers tend to have slightly different preferences than most people. At Reef Technologies, we’re all about backend – so we thought our recruitment should be the same. We’re about to convince you that you need a new job… and that you’ve just found the perfect opportunity. We’re steadily growing, and we’re continuously looking to expand our team with experienced Python engineers. Senior Python Backend Engineer Salary: 45-70 USD per hour, or 7560- 11760 USD a month (if you do 40 hours per week) We offer flexible work schedule (measured by time tracker). We could have built a careers website with a big picture of smiling faces in an office or maybe with a photo of a bunch of dudes in t-shirts with the company logo… but we designed it specifically for Senior Backend Engineers. The best way weve found to give you the RESPECT you deserve led us to implement something completely unorthodox. 💡 You will find no job offer PDFs, no graphics, there is actually not real HTML at all. We will NATIVELY transfer the answers to any questions that you might have to your mind. Let us know if you like the way we went about recruitment, and be sure to share it with other experienced Python engineers who might be interested in this job offer. Would you like to know more about this opportunity? Visit our platform linked below. This is the only way to apply. Please do not send us your CV. Restrictions Telecommuting is OK No Agencies Please Requirements Tech stack: Python - advanced Backend - advanced Databases - regular As a dynamic company focused on high-value and high-difficulty projects, we’re looking for more than an experienced Pythonista – we also want to find someone with the internal motivation required to keep pushing work forward even when there’s no manager on the team to point fingers on the current priorities. About the Company Reef Technologies: fully remote Python software house 💡 We are a small, agile team composed exclusively of senior engineers with at least five years of experience. We know what it takes to deliver stable solutions – and that is exactly what we do. By always taking edge cases into account, we minimize the probability of ever having to perform urgent fixes. Contact Info E-mail contact: hiring@reef.pl Web: https://careers.reef.pl/",2023-12-06,Warsaw (fully remote) Poland,2023-12-06 21:28:42.616808
Senior Software Engineer,https://www.python.org/jobs/7380/,"Job Title Senior Software Engineer Job Description About The Role As a Senior Software Engineer, you will play a crucial role in our products and platform. The ideal candidate will excel in creating clean, secure, and efficient code that aligns seamlessly with product and project specifications. Your day-to-day responsibilities will involve working on various projects and tasks, including: Developing new features based on product and project specifications. Providing leadership and decision-making when needed. Collaborating with team members to comprehend and implement requirements. Identifying and rectifying technical debt. Contribute to the enhancement and optimisation of our platforms performance and scalability. Reviewing and offering constructive feedback on code written by fellow team members. Your initial focus will be on assuming a leadership role within our core platform project, encompassing tasks such as: Expanding upon and defining features in collaboration with the Product team as required. Spearheading the development of new product features by adapting or extending our core platform. Supervising the integration of new technologies and tools to enhance the platform. Serving as a technical mentor and guide for junior team members. Acting as a bridge between platform and data-related tasks. The successful candidate should feel confident developing features and supporting team members based on preliminary requirements or specifications. The ultimate objective is to design, develop, and deliver top-quality software that meets user needs, enhances their experience, and aligns with our business goals. Responsibilities Develop high-quality software using Python and Django. Identify, prioritise, and execute tasks in the software development life cycle. Create internal tools and applications. Maintain existing libraries and features. Monitor systems throughout their lifecycle. Document development phases. Collaborate with internal teams and vendors to enhance products. Conduct software testing for both new and existing features. Review and debug code. Automate tasks through the appropriate use of tools and scripting. Restrictions No telecommuting No Agencies Please Requirements Requirements Proven experience as a Senior Python Developer (5+ years). Profound knowledge of Django. In-depth familiarity with task queues such as Celery, RQ, and related tooling. Comprehensive understanding of PostgreSQL. Proficiency in software testing (manual, automated, and CI/CD pipelines). Strong JavaScript skills, we primarily utilise AlpineJS and HTMX. Experience with project management frameworks and tools (Agile, Scrum, Jira, Kanban). Desirable Interest in or eagerness to learn about IoT, industrial engineering, and machine learning. Experience of or a keen interest in joining a startup. Experience working with ML-related tools (Polars, Pandas, Numpy). In-depth knowledge and experience in deploying using container orchestration tools. Benefits The Klarian team is known for its friendliness, collaboration, and passion. You will join Klarian as we embark on the exciting next phase of our partnership and new product development. As a senior role, we offer a competitive salary package. Additionally, we provide share options that allow you to share in Klarians financial growth. There may also be opportunities to explore other areas within Klarian. Death in service salary Pension Plans Flexible home working (Hybrid) Training & Development Stock Option Plan (EMI Options) A growing company with significant potential for personal and professional growth. About the Company About Klarian More than a third of our time is spent at work we believe that time should be used to deliver positive change for industry and our planet. At Klarian, we’re committed to enhancing the operational efficiency of fluid transport and supporting the intelligent use and maintenance of pipeline assets. Contact Info Contact: Daniel Hamill E-mail contact: careers@klarian.com Web: https://apply.workable.com/j/AAF78B9FF6",2023-12-06,Exmouth Devon United Kingdom,2023-12-06 21:28:42.888524
Senior Python ETL Developer,https://www.python.org/jobs/7379/,"Job Title Senior Python ETL Developer Job Description Note: This position is entirely remote and is open only to candidates located within Canada. Key Responsibilities: Utilize your 7–10 years of experience as a backend software engineer to architect and develop robust backend solutions. Harness your excellent Python skills to build efficient and scalable software systems. Design and implement data ETL pipelines using technologies such as Airflow, PySpark, MySQL, Hive, and Snowflake. Ensure the quality and reliability of applications by writing comprehensive unit tests, functional tests, and integration tests. Leverage your knowledge of Data catalog tools like Atlan to enhance data management. Collaborate in an Agile/Scrum setting, working closely with cross-functional teams to deliver solutions that align with business objectives. Interface with third-party APIs and Web Services, including API Gateways like Apigee. Stay updated on the latest web application trends, architectures, and emerging technologies, incorporating them into your work as needed. Restrictions No telecommuting No Agencies Please Requirements Skills Required: A minimum of 7–10 years of experience as a backend software engineer. Excellent experience in development using Python. Experience in building data ETL pipelines using technologies like Airflow, PySpark, MySQL, Hive, and Snowflake. Experience in writing well-tested applications including unit tests, functional tests, and integration tests. Experience in Data catalog tools like Atlan is a plus. Experience working in an Agile/Scrum setting, including partnering with business analysts, other developers, and testers, and implementing solutions related to the creative process. Experience with third-party APIs and Web Services, API Gateways like Apigee. Working knowledge of the general web application landscape, architectures, trends, and emerging technologies. Contact Info Contact: HR E-mail contact: hr@techedinlabs.com Web: https://techedinlabs.com/careers/?job_id=z5G7h3l6a1kMvyS65NP3c21MyGqqM5Q6rrnixgwzs_I=",2023-12-06,Toronto Ontario Canada,2023-12-06 21:28:43.225447
Developmental Computer Scientist,https://www.python.org/jobs/7377/,Job Title Developmental Computer Scientist Job Description Developmental Computer Scientist DEPARTMENT OF THE INTERIOR Geological Survey Geologic Hazards Science Center Apply at https://www.usajobs.gov/job/749644700 Restrictions No telecommuting No Agencies Please Requirements All requirements are listed on the job posting at https://www.usajobs.gov/job/749644700 Contact Info E-mail contact: hhunsinger@usgs.gov Web: https://www.usajobs.gov/job/749644700,2023-12-06,Golden Colorado United States of America,2023-12-06 21:28:43.798042
Senior AI Architect (f/m/d),https://www.python.org/jobs/7376/,"Job Title Senior AI Architect (f/m/d) Job Description To further expand our data-driven decision-making and modern platform, we are looking for an experienced backend developer. Our cross-functional, agile teams give you a say in various phases. Whether you prefer to work in one of our local offices or entirely remotely, we offer flexible working hours and value a healthy work-life balance. In addition, you can expect a variety of training courses, ranging from technical topics such as IT security to soft skill training such as moderation. You also have the opportunity to participate in internal and external conferences and to develop yourself personally continuously. You will continuously develop our Big Data infrastructure using appropriate technologies such as Java, Python, or R. You integrate our various data sources into platforms/systems such as PostgreSQL, Elasticsearch, S3 (on-premise and cloud), and Kafka. You optimize our infrastructure, using containers (Kubernetes) and setting up CI/CD pipelines with, e.g., GitHub and Gitlab. You are part of the architectural decisions, write clean, maintainable, testable code, and bring in new ideas to improve the codebase and services. You will work with colleagues across the group daily, e.g., with other backend developers, colleagues from Quality Assurance, Application Management, as well as Operations Engineers and our Business Engineers. Restrictions No telecommuting No Agencies Please Requirements Your passion is backend development, and your ambition is to develop reliable and robust services for our business partners? Would you like to be part of a cross-functional development team? Do you want to learn new things and are a real team player? Then we are looking forward to your application. You have several years of experience in developing distributed Big Data systems and handling large data sets. Programming languages such as Java, Python, and R are not foreign to you. You are familiar with modern principles such as Cloud-Native, keep your knowledge up-to-date regarding new trends & technologies, and have hands-on experience with Docker, Kubernetes, and Kafka. You are a strong communicator, your way of working is precise, and you like to take responsibility. You have no difficulties in quickly familiarizing yourself with complex systems. You appreciate working in an agile team and have good German and English skills. About the Company IONOS is the leading European digitalisation partner for small and medium-sized businesses (SMB). The company serves around six million customers and operates across 18 markets in Europe and North America, with its services being accessible worldwide. With its Web Presence & Productivity portfolio, IONOS acts as a one-stop shop for all digitalisation needs: from domains and web hosting to classic website builders and do-it-yourself solutions, from e-commerce to online marketing tools. In addition, the company offers Cloud Solutions to enterprises who are looking to move to the cloud as their businesses evolve. Additional Information The following benefits await you: Hybrid working model with home office option. Flexible working hours through trust-based working hours. At some locations a subsidized canteen and various free drinks. Modern office space with very good transport connections. Various employee discounts for activities and products. Employee events such as summer and winter parties, as well as workshops. Numerous training and development opportunities. Various health offers, such as sports and health courses. Contact Info Contact: Pawel Kuzak E-mail contact: pawel.kuzak@1und1.de Web: https://united-internet.talentry.com/share/job/292290/620141/1675240789/3",2023-12-06,Karlsruhe Germany,2023-12-06 21:28:44.116847
